Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,39429900.18,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,39438250.21,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,39446600.25,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,39454950.29,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,39463300.32,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,39471650.36,15/12/2611
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,39480000.39,13/10/2610
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,39488350.43,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,39496700.46,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,39505050.5,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,39513400.54,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,39521750.57,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,39530100.61,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,39538450.64,15/12/2612
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,39546800.68,13/10/2611
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,39555150.71,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,39563500.75,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,39571850.79,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,39580200.82,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,39588550.86,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,39596900.89,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,39605250.93,15/12/2613
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,39613600.96,13/10/2612
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,39621951,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,39630301.04,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,39638651.07,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,39647001.11,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,39655351.14,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,39663701.18,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,39672051.21,15/12/2614
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,39680401.25,13/10/2613
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,39688751.29,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,39697101.32,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,39705451.36,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,39713801.39,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,39722151.43,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,39730501.46,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,39738851.5,15/12/2615
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,39747201.54,13/10/2614
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,39755551.57,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,39763901.61,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,39772251.64,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,39780601.68,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,39788951.71,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,39797301.75,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,39805651.79,15/12/2616
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,39814001.82,13/10/2615
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,39822351.86,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,39830701.89,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,39839051.93,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,39847401.96,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,39855752,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,39864102.04,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,39872452.07,15/12/2617
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,39880802.11,13/10/2616
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,39889152.14,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,39897502.18,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,39905852.21,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,39914202.25,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,39922552.29,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,39930902.32,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,39939252.36,15/12/2618
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,39947602.39,13/10/2617
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,39955952.43,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,39964302.46,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,39972652.5,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,39981002.54,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,39989352.57,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,39997702.61,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,40006052.64,15/12/2619
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,40014402.68,13/10/2618
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40022752.71,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40031102.75,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40039452.79,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,40047802.82,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,40056152.86,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,40064502.89,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,40072852.93,15/12/2620
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,40081202.96,13/10/2619
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40089553,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40097903.04,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40106253.07,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,40114603.11,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,40122953.14,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,40131303.18,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,40139653.21,15/12/2621
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,40148003.25,13/10/2620
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40156353.29,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40164703.32,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40173053.36,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,40181403.39,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,40189753.43,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,40198103.46,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,40206453.5,15/12/2622
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,40214803.54,13/10/2621
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40223153.57,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40231503.61,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40239853.64,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,40248203.68,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,40256553.71,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,40264903.75,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,40273253.79,15/12/2623
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,40281603.82,13/10/2622
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40289953.86,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40298303.89,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40306653.93,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,40315003.96,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,40323354,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,40331704.04,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,40340054.07,15/12/2624
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,40348404.11,13/10/2623
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40356754.14,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40365104.18,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40373454.21,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,40381804.25,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,40390154.29,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,40398504.32,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,40406854.36,15/12/2625
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,40415204.39,13/10/2624
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40423554.43,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40431904.46,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40440254.5,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,40448604.54,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,40456954.57,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,40465304.61,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,40473654.64,15/12/2626
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,40482004.68,13/10/2625
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40490354.71,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40498704.75,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40507054.79,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,40515404.82,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,40523754.86,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,40532104.89,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,40540454.93,15/12/2627
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,40548804.96,13/10/2626
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40557155,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40565505.04,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40573855.07,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,40582205.11,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,40590555.14,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,40598905.18,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,40607255.21,15/12/2628
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,40615605.25,13/10/2627
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40623955.29,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40632305.32,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40640655.36,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,40649005.39,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,40657355.43,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,40665705.46,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,40674055.5,15/12/2629
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,40682405.54,13/10/2628
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40690755.57,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40699105.61,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40707455.64,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,40715805.68,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,40724155.71,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,40732505.75,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,40740855.79,15/12/2630
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,40749205.82,13/10/2629
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40757555.86,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40765905.89,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40774255.93,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,40782605.96,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,40790956,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,40799306.04,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,40807656.07,15/12/2631
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,40816006.11,13/10/2630
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40824356.14,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40832706.18,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40841056.21,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,40849406.25,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,40857756.29,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,40866106.32,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,40874456.36,15/12/2632
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,40882806.39,13/10/2631
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40891156.43,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40899506.46,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40907856.5,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,40916206.54,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,40924556.57,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,40932906.61,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,40941256.64,15/12/2633
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,40949606.68,13/10/2632
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,40957956.71,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,40966306.75,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,40974656.79,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,40983006.82,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,40991356.86,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,40999706.89,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,41008056.93,15/12/2634
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,41016406.96,13/10/2633
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41024757,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41033107.04,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41041457.07,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,41049807.11,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,41058157.14,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,41066507.18,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,41074857.21,15/12/2635
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,41083207.25,13/10/2634
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41091557.29,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41099907.32,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41108257.36,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,41116607.39,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,41124957.43,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,41133307.46,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,41141657.5,15/12/2636
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,41150007.54,13/10/2635
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41158357.57,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41166707.61,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41175057.64,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,41183407.68,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,41191757.71,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,41200107.75,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,41208457.79,15/12/2637
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,41216807.82,13/10/2636
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41225157.86,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41233507.89,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41241857.93,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,41250207.96,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,41258558,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,41266908.04,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,41275258.07,15/12/2638
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,41283608.11,13/10/2637
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41291958.14,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41300308.18,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41308658.21,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,41317008.25,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,41325358.29,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,41333708.32,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,41342058.36,15/12/2639
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,41350408.39,13/10/2638
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41358758.43,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41367108.46,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41375458.5,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,41383808.54,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,41392158.57,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,41400508.61,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,41408858.64,15/12/2640
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,41417208.68,13/10/2639
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41425558.71,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41433908.75,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41442258.79,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,41450608.82,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,41458958.86,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,41467308.89,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,41475658.93,15/12/2641
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,41484008.96,13/10/2640
Luis Oquendo,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41492359,9/8/2020
Francisco Tello,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41500709.04,11/1/2020
Mercedes Benavides,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41509059.07,11/2/2020
Erick Sisalema,Latencia,SI,QUITO,Distrito 12,MEDIA,41517409.11,11/3/2020
Pedro Carchi,Medicina,NO,ALANGASI,Distrito 10,ALTA,41525759.14,11/4/2020
Luis Oquendo,Escuela,NO,QUITO,Distrito 10,ALTA,41534109.18,11/5/2020
Francisco Tello,Nomina,NO,QUITO,Distrito 12,BAJA,41542459.21,15/12/2642
Mercedes Benavides,Factura,SI,ALANGASI,Distrito 10,ALTA,41550809.25,13/10/2641
Erick Sisalema,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41559159.29,9/8/2020
Pedro Carchi,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41567509.32,11/1/2020
Luis Oquendo,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41575859.36,11/2/2020
Francisco Tello,Latencia,SI,QUITO,Distrito 12,MEDIA,41584209.39,11/3/2020
Mercedes Benavides,Medicina,NO,ALANGASI,Distrito 10,ALTA,41592559.43,11/4/2020
Erick Sisalema,Escuela,NO,QUITO,Distrito 10,ALTA,41600909.46,11/5/2020
Pedro Carchi,Nomina,NO,QUITO,Distrito 12,BAJA,41609259.5,15/12/2643
Luis Oquendo,Factura,SI,ALANGASI,Distrito 10,ALTA,41617609.54,13/10/2642
Francisco Tello,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41625959.57,9/8/2020
Mercedes Benavides,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41634309.61,11/1/2020
Erick Sisalema,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41642659.64,11/2/2020
Pedro Carchi,Latencia,SI,QUITO,Distrito 12,MEDIA,41651009.68,11/3/2020
Luis Oquendo,Medicina,NO,ALANGASI,Distrito 10,ALTA,41659359.71,11/4/2020
Francisco Tello,Escuela,NO,QUITO,Distrito 10,ALTA,41667709.75,11/5/2020
Mercedes Benavides,Nomina,NO,QUITO,Distrito 12,BAJA,41676059.79,15/12/2644
Erick Sisalema,Factura,SI,ALANGASI,Distrito 10,ALTA,41684409.82,13/10/2643
Pedro Carchi,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41692759.86,9/8/2020
Luis Oquendo,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41701109.89,11/1/2020
Francisco Tello,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41709459.93,11/2/2020
Mercedes Benavides,Latencia,SI,QUITO,Distrito 12,MEDIA,41717809.96,11/3/2020
Erick Sisalema,Medicina,NO,ALANGASI,Distrito 10,ALTA,41726160,11/4/2020
Pedro Carchi,Escuela,NO,QUITO,Distrito 10,ALTA,41734510.04,11/5/2020
Luis Oquendo,Nomina,NO,QUITO,Distrito 12,BAJA,41742860.07,15/12/2645
Francisco Tello,Factura,SI,ALANGASI,Distrito 10,ALTA,41751210.11,13/10/2644
Mercedes Benavides,Servicios,NO,TUMBACO,Distrito 10,MEDIA,41759560.14,9/8/2020
Erick Sisalema,Tesoreria,NO,TUMBACO,Distrito 10,BAJA,41767910.18,11/1/2020
Pedro Carchi,Administracion,SI,CONOCOTO,Distrito 12,BAJA,41776260.21,11/2/2020
Luis Oquendo,Latencia,SI,QUITO,Distrito 12,MEDIA,41784610.25,11/3/2020
Francisco Tello,Medicina,NO,ALANGASI,Distrito 10,ALTA,41792960.29,11/4/2020
Mercedes Benavides,Escuela,NO,QUITO,Distrito 10,ALTA,41801310.32,11/5/2020
Erick Sisalema,Nomina,NO,QUITO,Distrito 12,BAJA,41809660.36,15/12/2646
Pedro Carchi,Factura,SI,ALANGASI,Distrito 10,ALTA,41818010.39,13/10/2645
